Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2020-08-13T04:00:00.000000+0000,34.8,36.17,34.159,36.05,12792800.0,33.74,32.04,31.61,2.011,2.17,1.727,3.59,-1.25,-1.27,0.06,2.44,8417200.0,9547200.0,16120100.0,33.043,33.067,33.457,0.06622271570267846,1
2020-08-14T04:00:00.000000+0000,34.004,35.5,32.42,33.91,24298300.0,36.05,33.74,32.04,3.08,2.011,2.17,1.727,0.094,-1.25,-1.27,0.06,12792800.0,8417200.0,9547200.0,34.546,33.941,33.87,-0.0611968909298319,0
2020-08-17T04:00:00.000000+0000,34.16,35.73,33.46,34.68,7929900.0,33.91,36.05,33.74,2.27,3.08,2.011,2.17,-0.52,0.094,-1.25,-1.27,24298300.0,12792800.0,8417200.0,34.228,33.932,33.876,0.02245320907434721,1
2020-08-18T04:00:00.000000+0000,35.0,37.61,34.87,37.21,12503400.0,34.68,33.91,36.05,2.74,2.27,3.08,2.011,-2.21,-0.52,0.094,-1.25,7929900.0,24298300.0,12792800.0,34.454,34.151,34.004,0.07041435704209063,1
2020-08-19T04:00:00.000000+0000,37.01,38.17,36.22,36.27,8393100.0,37.21,34.68,33.91,1.95,2.74,2.27,3.08,0.74,-2.21,-0.52,0.094,12503400.0,7929900.0,24298300.0,35.832,35.047,34.514,-0.02558655183838385,0
2020-08-20T04:00:00.000000+0000,35.5,37.02,35.1,36.32,6016000.0,36.27,37.21,34.68,1.92,1.95,2.74,2.27,-0.82,0.74,-2.21,-0.52,8393100.0,12503400.0,7929900.0,36.051,35.405,34.793,0.001377579414864564,1
2020-08-21T04:00:00.000000+0000,36.01,36.595,34.645,35.15,6439000.0,36.32,36.27,37.21,1.95,1.92,1.95,2.74,0.86,-0.82,0.74,-2.21,6016000.0,8393100.0,12503400.0,36.186,35.673,35.036,-0.032743883663507486,0
2020-08-24T04:00:00.000000+0000,35.71,35.9,34.28,35.81,7599300.0,35.15,36.32,36.27,1.62,1.95,1.92,1.95,-0.1,0.86,-0.82,0.74,6439000.0,6016000.0,8393100.0,35.668,35.52,35.054,0.018602560692544602,1
2020-08-25T04:00:00.000000+0000,35.88,40.06,35.43,39.06,26762600.0,35.81,35.15,36.32,4.63,1.62,1.95,1.92,-3.18,-0.1,0.86,-0.82,7599300.0,6439000.0,6016000.0,35.739,35.605,35.175,0.08687173824731974,1
2020-08-26T04:00:00.000000+0000,39.59,40.72,38.15,38.86,16781700.0,39.06,35.81,35.15,2.57,4.63,1.62,1.95,0.73,-3.18,-0.1,0.86,26762600.0,7599300.0,6439000.0,37.399,36.617,35.793,-0.005133500951316399,0
2020-08-27T04:00:00.000000+0000,37.19,40.44,36.51,39.06,16452900.0,38.86,39.06,35.81,3.93,2.57,4.63,1.62,-1.87,0.73,-3.18,-0.1,16781700.0,26762600.0,7599300.0,38.13,37.274,36.281,0.005133500951316482,1
2020-08-28T04:00:00.000000+0000,37.99,38.61,36.19,36.32,18584400.0,39.06,38.86,39.06,2.42,3.93,2.57,4.63,1.67,-1.87,0.73,-3.18,16452900.0,16781700.0,26762600.0,38.595,37.797,36.723,-0.07273041527635678,0
2020-08-31T04:00:00.000000+0000,36.52,37.34,34.85,35.36,8565800.0,36.32,39.06,38.86,2.49,2.42,3.93,2.57,1.16,1.67,-1.87,0.73,18584400.0,16452900.0,16781700.0,37.457,37.364,36.659,-0.026787290300159524,0
2020-09-01T04:00:00.000000+0000,35.4,37.18,35.22,36.93,7733100.0,35.36,36.32,39.06,1.96,2.49,2.42,3.93,-1.53,1.16,1.67,-1.87,8565800.0,18584400.0,16452900.0,36.409,36.777,36.452,0.0434429820975837,1
2020-09-02T04:00:00.000000+0000,41.07,41.294,37.11,39.9,50147500.0,36.93,35.36,36.32,4.184,1.96,2.49,2.42,1.17,-1.53,1.16,1.67,7733100.0,8565800.0,18584400.0,36.669,36.822,36.528,0.07735212501029633,1
2020-09-03T04:00:00.000000+0000,39.83,40.89,37.2,38.27,17915500.0,39.9,36.93,35.36,3.69,4.184,1.96,2.49,1.56,1.17,-1.53,1.16,50147500.0,7733100.0,8565800.0,38.285,37.724,37.065,-0.04171005073936195,0
2020-09-04T04:00:00.000000+0000,37.94,38.97,34.47,37.0,12715300.0,38.27,39.9,36.93,4.5,3.69,4.184,1.96,0.94,1.56,1.17,-1.53,17915500.0,50147500.0,7733100.0,38.277,37.884,37.256,-0.033748398754809734,0
2020-09-08T04:00:00.000000+0000,35.6,38.17,35.52,37.01,8492500.0,37.0,38.27,39.9,2.65,4.5,3.69,4.184,-1.41,0.94,1.56,1.17,12715300.0,17915500.0,50147500.0,37.639,37.625,37.216,0.0002701884021287686,1
2020-09-09T04:00:00.000000+0000,38.3,40.81,37.1,40.38,17851900.0,37.01,37.0,38.27,3.71,2.65,4.5,3.69,-2.08,-1.41,0.94,1.56,8492500.0,12715300.0,17915500.0,37.324,37.445,37.183,0.08714653828992862,1
2020-09-10T04:00:00.000000+0000,41.075,44.08,40.55,42.54,29967000.0,40.38,37.01,37.0,3.53,3.71,2.65,4.5,-1.465,-2.08,-1.41,0.94,17851900.0,8492500.0,12715300.0,38.852,38.304,37.692,0.05211019195737329,1
2020-09-11T04:00:00.000000+0000,43.2,43.88,40.3,41.46,14763000.0,42.54,40.38,37.01,3.58,3.53,3.71,2.65,1.74,-1.465,-2.08,-1.41,29967000.0,17851900.0,8492500.0,40.696,39.545,38.463,-0.025715746368205807,0
2020-09-14T04:00:00.000000+0000,41.97,49.31,40.33,48.62,50201000.0,41.46,42.54,40.38,8.98,3.58,3.53,3.71,-6.65,1.74,-1.465,-2.08,14763000.0,29967000.0,17851900.0,41.078,40.106,38.94,0.15930586199388858,1
2020-09-15T04:00:00.000000+0000,47.79,49.88,46.511,48.21,34987900.0,48.62,41.46,42.54,3.369,8.98,3.58,3.53,-0.42,-6.65,1.74,-1.465,50201000.0,14763000.0,29967000.0,44.849,42.6,40.48,-0.008468497492210555,0
2020-09-16T04:00:00.000000+0000,49.91,53.254,49.5,51.03,49445400.0,48.21,48.62,41.46,3.754,3.369,8.98,3.58,-1.12,-0.42,-6.65,1.74,34987900.0,50201000.0,14763000.0,46.53,44.243,41.71,0.05684722172746833,1
2020-09-17T04:00:00.000000+0000,49.1,54.32,48.05,53.11,48095500.0,51.03,48.21,48.62,6.27,3.754,3.369,8.98,-4.01,-1.12,-0.42,-6.65,49445400.0,34987900.0,50201000.0,48.78,46.231,43.193,0.0399515747719275,1
2020-09-18T04:00:00.000000+0000,53.25,55.7,52.6,55.39,36566600.0,53.11,51.03,48.21,3.1,6.27,3.754,3.369,-2.14,-4.01,-1.12,-0.42,48095500.0,49445400.0,34987900.0,50.945,48.246,44.771,0.04203381509932405,1
2020-09-21T04:00:00.000000+0000,53.32,53.98,49.1,51.49,30988000.0,55.39,53.11,51.03,4.88,3.1,6.27,3.754,1.83,-2.14,-4.01,-1.12,36566600.0,48095500.0,49445400.0,53.167,50.338,46.46,-0.0730114143698798,0
2020-09-22T04:00:00.000000+0000,52.3,54.76,51.67,53.94,19666000.0,51.49,55.39,53.11,3.09,4.88,3.1,6.27,-1.64,1.83,-2.14,-4.01,30988000.0,36566600.0,48095500.0,52.329,50.676,47.26,0.046484645596012515,1
2020-09-23T04:00:00.000000+0000,53.944,54.958,50.01,50.12,14877600.0,53.94,51.49,55.39,4.948,3.09,4.88,3.1,3.824,-1.64,1.83,-2.14,19666000.0,30988000.0,36566600.0,53.134,51.632,48.323,-0.07345218353527061,0
2020-09-24T04:00:00.000000+0000,49.4,51.85,47.101,50.57,21008500.0,50.12,53.94,51.49,4.749,4.948,3.09,4.88,-1.17,3.824,-1.64,1.83,14877600.0,19666000.0,30988000.0,51.627,51.189,48.609,0.008938400340462373,1
2020-09-25T04:00:00.000000+0000,53.47,53.59,51.4,53.19,21776800.0,50.57,50.12,53.94,2.19,4.749,4.948,3.09,0.28,-1.17,3.824,-1.64,21008500.0,14877600.0,19666000.0,51.099,51.008,48.921,0.05051187387845999,1
2020-09-28T04:00:00.000000+0000,55.25,58.39,53.85,56.89,28655800.0,53.19,50.57,50.12,4.54,2.19,4.749,4.948,-1.64,0.28,-1.17,3.824,21776800.0,21008500.0,14877600.0,52.144,51.647,49.6,0.06724918509829757,1
2020-09-29T04:00:00.000000+0000,57.32,59.45,55.6,55.74,32564100.0,56.89,53.19,50.57,3.85,4.54,2.19,4.749,1.58,-1.64,0.28,-1.17,28655800.0,21776800.0,21008500.0,54.517,53.183,50.76,-0.020421515867698685,0
2020-09-30T04:00:00.000000+0000,56.2,59.12,55.8,58.84,19002800.0,55.74,56.89,53.19,3.32,3.85,4.54,2.19,-2.64,1.58,-1.64,0.28,32564100.0,28655800.0,21776800.0,55.129,53.932,51.552,0.054123846160274075,1
2020-10-01T04:00:00.000000+0000,61.78,62.73,59.82,61.83,24122700.0,58.84,55.74,56.89,2.91,3.32,3.85,4.54,-0.05,-2.64,1.58,-1.64,19002800.0,32564100.0,28655800.0,56.984,55.369,52.712,0.04956681485831287,1
2020-10-02T04:00:00.000000+0000,58.99,64.19,58.85,63.78,20483900.0,61.83,58.84,55.74,5.34,2.91,3.32,3.85,-4.79,-0.05,-2.64,1.58,24122700.0,19002800.0,32564100.0,59.407,57.262,54.163,0.031050929257816058,1
2020-10-05T04:00:00.000000+0000,61.34,62.45,58.6,60.55,34511900.0,63.78,61.83,58.84,3.85,5.34,2.91,3.32,0.79,-4.79,-0.05,-2.64,20483900.0,24122700.0,19002800.0,61.594,59.171,55.693,-0.05197018504368874,0
2020-10-06T04:00:00.000000+0000,59.95,60.36,55.8,56.78,27202700.0,60.55,63.78,61.83,4.56,3.85,5.34,2.91,3.17,0.79,-4.79,-0.05,34511900.0,20483900.0,24122700.0,61.072,59.575,56.466,-0.06428532785294232,0
2020-10-07T04:00:00.000000+0000,52.86,54.88,52.2,53.33,65474600.0,56.78,60.55,63.78,2.68,4.56,3.85,5.34,-0.47,3.17,0.79,-4.79,27202700.0,34511900.0,20483900.0,58.926,58.756,56.516,-0.06268507059907116,0
2020-10-08T04:00:00.000000+0000,54.158,54.78,50.61,51.13,37242500.0,53.33,56.78,60.55,4.17,2.68,4.56,3.85,3.028,-0.47,3.17,0.79,65474600.0,27202700.0,34511900.0,56.128,57.167,56.009,-0.042127628964837474,0
2020-10-09T04:00:00.000000+0000,50.75,51.7,48.26,48.82,29572800.0,51.13,53.33,56.78,3.44,4.17,2.68,4.56,1.93,3.028,-0.47,3.17,37242500.0,65474600.0,27202700.0,53.629,55.399,55.233,-0.04623137126832035,0
2020-10-12T04:00:00.000000+0000,51.01,52.52,50.33,50.6,31713500.0,48.82,51.13,53.33,2.19,3.44,4.17,2.68,0.41,1.93,3.028,-0.47,29572800.0,37242500.0,65474600.0,51.224,53.472,54.212,0.035811487423936084,1
2020-10-13T04:00:00.000000+0000,50.85,51.4,49.525,51.18,19134200.0,50.6,48.82,51.13,1.875,2.19,3.44,4.17,-0.33,0.41,1.93,3.028,31713500.0,29572800.0,37242500.0,50.912,52.631,53.638,0.011397290556726617,1
2020-10-14T04:00:00.000000+0000,51.51,52.22,47.5,47.56,27246700.0,51.18,50.6,48.82,4.72,1.875,2.19,3.44,3.95,-0.33,0.41,1.93,19134200.0,31713500.0,29572800.0,51.046,52.206,53.247,-0.07335673599693948,0
2020-10-15T04:00:00.000000+0000,47.52,48.47,44.8,45.0,36048200.0,47.56,51.18,50.6,3.67,4.72,1.875,2.19,2.52,3.95,-0.33,0.41,27246700.0,19134200.0,31713500.0,49.303,50.845,52.342,-0.055329610927177135,0
2020-10-16T04:00:00.000000+0000,45.5,46.53,43.5,44.34,39295700.0,45.0,47.56,51.18,3.03,3.67,4.72,1.875,1.16,2.52,3.95,-0.33,36048200.0,27246700.0,19134200.0,47.152,49.133,51.174,-0.01477528214083974,0
2020-10-19T04:00:00.000000+0000,44.43,44.97,41.7,44.58,49951400.0,44.34,45.0,47.56,3.27,3.03,3.67,4.72,-0.15,1.16,2.52,3.95,39295700.0,36048200.0,27246700.0,45.746,47.729,50.086,0.005398161401698381,1
2020-10-20T04:00:00.000000+0000,43.01,44.97,42.3,42.53,70239700.0,44.58,44.34,45.0,2.67,3.27,3.03,3.67,0.48,-0.15,1.16,2.52,49951400.0,39295700.0,36048200.0,45.163,46.807,49.21,-0.04707568846780276,0
2020-10-21T04:00:00.000000+0000,42.91,43.82,41.25,41.5,34853900.0,42.53,44.58,44.34,2.57,2.67,3.27,3.03,1.41,0.48,-0.15,1.16,70239700.0,49951400.0,39295700.0,43.846,45.554,48.147,-0.024516253326723005,0
2020-10-22T04:00:00.000000+0000,41.85,43.07,40.43,43.0,37578200.0,41.5,42.53,44.58,2.64,2.57,2.67,3.27,-1.15,1.41,0.48,-0.15,34853900.0,70239700.0,49951400.0,42.673,44.367,47.09,0.03550668845690982,1
2020-10-23T04:00:00.000000+0000,43.117,43.49,41.76,42.74,23078900.0,43.0,41.5,42.53,1.73,2.64,2.57,2.67,0.377,-1.15,1.41,0.48,37578200.0,34853900.0,70239700.0,42.837,43.966,46.439,-0.006064826530994094,0
2020-10-26T04:00:00.000000+0000,42.15,42.64,39.35,39.69,32577900.0,42.74,43.0,41.5,3.29,1.73,2.64,2.57,2.46,0.377,-1.15,1.41,23078900.0,37578200.0,34853900.0,42.788,43.607,45.851,-0.0740360569680236,0
2020-10-27T04:00:00.000000+0000,40.54,40.69,37.9,38.7,29019700.0,39.69,42.74,43.0,2.79,3.29,1.73,2.64,1.84,2.46,0.377,-1.15,32577900.0,23078900.0,37578200.0,41.239,42.46,44.87,-0.025259612444610967,0
2020-10-28T04:00:00.000000+0000,37.6,40.01,37.12,38.15,27173700.0,38.7,39.69,42.74,2.89,2.79,3.29,1.73,-0.55,1.84,2.46,0.377,29019700.0,32577900.0,23078900.0,39.97,41.359,43.889,-0.014313822022642638,0
2020-10-29T04:00:00.000000+0000,39.1,39.35,37.27,37.37,19740600.0,38.15,38.7,39.69,2.08,2.89,2.79,3.29,1.73,-0.55,1.84,2.46,27173700.0,29019700.0,32577900.0,39.06,40.419,42.976,-0.020657582812056666,0
2020-10-30T04:00:00.000000+0000,37.43,38.18,34.9,35.4,24856800.0,37.37,38.15,38.7,3.28,2.08,2.89,2.79,2.03,1.73,-0.55,1.84,19740600.0,27173700.0,29019700.0,38.215,39.526,42.084,-0.05415635167158261,0
2020-11-02T05:00:00.000000+0000,35.57,36.67,35.02,35.72,18077400.0,35.4,37.37,38.15,1.65,3.28,2.08,2.89,-0.15,2.03,1.73,-0.55,24856800.0,19740600.0,27173700.0,36.807,38.317,41.02,0.008998926938865576,1
2020-11-03T05:00:00.000000+0000,36.33,37.76,35.84,37.47,19587600.0,35.72,35.4,37.37,1.92,1.65,3.28,2.08,-1.14,-0.15,2.03,1.73,18077400.0,24856800.0,19740600.0,36.264,37.557,40.177,0.047829855201224,1
2020-11-04T05:00:00.000000+0000,39.43,40.79,38.33,39.46,28877500.0,37.47,35.72,35.4,2.46,1.92,1.65,3.28,-0.03,-1.14,-0.15,2.03,19587600.0,18077400.0,24856800.0,36.867,37.531,39.746,0.051746832009325124,1
2020-11-05T05:00:00.000000+0000,41.27,43.6,40.82,43.03,31924100.0,39.46,37.47,35.72,2.78,2.46,1.92,1.65,-1.76,-0.03,-1.14,-0.15,28877500.0,19587600.0,18077400.0,38.163,38.096,39.701,0.08661004108878878,1
2020-11-06T05:00:00.000000+0000,42.23,42.66,41.17,42.32,18198500.0,43.03,39.46,37.47,1.49,2.78,2.46,1.92,-0.09,-1.76,-0.03,-1.14,31924100.0,28877500.0,19587600.0,40.597,39.541,40.23,-0.01663773814295926,0
2020-11-09T05:00:00.000000+0000,44.17,44.49,41.47,41.5,21113400.0,42.32,43.03,39.46,3.02,1.49,2.78,2.46,2.67,-0.09,-1.76,-0.03,18198500.0,31924100.0,28877500.0,41.458,40.355,40.563,-0.019566353102243302,0
2020-11-10T05:00:00.000000+0000,40.79,41.09,38.44,40.36,17118800.0,41.5,42.32,43.03,2.65,3.02,1.49,2.78,0.43,2.67,-0.09,-1.76,21113400.0,18198500.0,31924100.0,41.479,40.69,40.712,-0.02785421662855961,0
2020-11-11T05:00:00.000000+0000,40.77,41.867,39.75,41.64,12613500.0,40.36,41.5,42.32,2.117,2.65,3.02,1.49,-0.87,0.43,2.67,-0.09,17118800.0,21113400.0,18198500.0,40.92,40.594,40.656,0.03122201848085651,1
2020-11-12T05:00:00.000000+0000,40.94,42.09,40.86,41.25,14407200.0,41.64,40.36,41.5,1.23,2.117,2.65,3.02,-0.31,-0.87,0.43,2.67,12613500.0,17118800.0,21113400.0,41.28,40.9,40.813,-0.009410116308259539,0
2020-11-13T05:00:00.000000+0000,45.4,45.5,42.22,42.84,50356100.0,41.25,41.64,40.36,3.28,1.23,2.117,2.65,2.56,-0.31,-0.87,0.43,14407200.0,12613500.0,17118800.0,41.265,41.003,40.882,0.03782113636066695,1
2020-11-16T05:00:00.000000+0000,42.4,42.82,40.81,42.73,15999600.0,42.84,41.25,41.64,2.01,3.28,1.23,2.117,-0.33,2.56,-0.31,-0.87,50356100.0,14407200.0,12613500.0,42.052,41.541,41.194,-0.002571010198357405,0
2020-11-17T05:00:00.000000+0000,44.2,46.83,43.25,46.61,33970500.0,42.73,42.84,41.25,3.58,2.01,3.28,1.23,-2.41,-0.33,2.56,-0.31,15999600.0,50356100.0,14407200.0,42.391,41.889,41.438,0.08691388453651307,1
2020-11-18T05:00:00.000000+0000,47.1,49.06,46.63,47.68,35497900.0,46.61,42.73,42.84,2.43,3.58,2.01,3.28,-0.58,-2.41,-0.33,2.56,33970500.0,15999600.0,50356100.0,44.501,43.272,42.261,0.022696905678080668,1
2020-11-19T05:00:00.000000+0000,48.75,50.02,48.14,49.32,25892100.0,47.68,46.61,42.73,1.88,2.43,3.58,2.01,-0.57,-0.58,-2.41,-0.33,35497900.0,33970500.0,15999600.0,46.09,44.563,43.123,0.03381764295088253,1
2020-11-20T05:00:00.000000+0000,49.79,50.05,47.39,48.23,25416700.0,49.32,47.68,46.61,2.66,1.88,2.43,3.58,1.56,-0.57,-0.58,-2.41,25892100.0,35497900.0,33970500.0,47.705,45.956,44.109,-0.022348447518859293,0
2020-11-23T05:00:00.000000+0000,48.5,48.88,46.9,48.03,18142500.0,48.23,49.32,47.68,1.98,2.66,1.88,2.43,0.47,1.56,-0.57,-0.58,25416700.0,25892100.0,35497900.0,47.968,46.622,44.765,-0.004155434328314057,0
2020-11-24T05:00:00.000000+0000,48.346,49.04,46.61,47.89,17707600.0,48.03,48.23,49.32,2.43,1.98,2.66,1.88,0.456,0.47,1.56,-0.57,18142500.0,25416700.0,25892100.0,47.999,47.035,45.284,-0.0029190886516488692,0
2020-11-25T05:00:00.000000+0000,47.79,51.08,47.77,50.23,23223100.0,47.89,48.03,48.23,3.31,2.43,1.98,2.66,-2.44,0.456,0.47,1.56,17707600.0,18142500.0,25416700.0,47.944,47.285,45.699,0.04770574703894781,1
2020-11-27T05:00:00.000000+0000,51.82,52.98,50.707,52.75,15833100.0,50.23,47.89,48.03,2.273,3.31,2.43,1.98,-0.93,-2.44,0.456,0.47,23223100.0,17707600.0,18142500.0,49.087,48.148,46.42,0.048951323707574525,1
2020-11-30T05:00:00.000000+0000,53.5,53.72,49.08,52.36,24757400.0,52.75,50.23,47.89,4.64,2.273,3.31,2.43,1.14,-0.93,-2.44,0.456,15833100.0,23223100.0,17707600.0,50.919,49.496,47.427,-0.007420819657647809,0
2020-12-01T05:00:00.000000+0000,52.356,52.66,49.94,50.78,15525300.0,52.36,52.75,50.23,2.72,4.64,2.273,3.31,1.576,1.14,-0.93,-2.44,24757400.0,15833100.0,23223100.0,51.639,50.335,48.212,-0.030640400461049214,0
2020-12-02T05:00:00.000000+0000,49.36,51.49,48.42,51.1,11952600.0,50.78,52.36,52.75,3.07,2.72,4.64,2.273,-1.74,1.576,1.14,-0.93,15525300.0,24757400.0,15833100.0,51.21,50.465,48.62,0.006281915111535468,1
2020-12-03T05:00:00.000000+0000,50.1,51.84,49.55,50.06,14833500.0,51.1,50.78,52.36,2.29,3.07,2.72,4.64,0.04,-1.74,1.576,1.14,11952600.0,15525300.0,24757400.0,51.155,50.651,49.015,-0.020562153912485684,0
2020-12-04T05:00:00.000000+0000,50.243,50.95,49.08,49.25,13044000.0,50.06,51.1,50.78,1.87,2.29,3.07,2.72,0.993,0.04,-1.74,1.576,14833500.0,11952600.0,15525300.0,50.607,50.478,49.181,-0.01631294581843072,0
2020-12-07T05:00:00.000000+0000,49.41,50.58,47.63,47.93,15649000.0,49.25,50.06,51.1,2.95,1.87,2.29,3.07,1.48,0.993,0.04,-1.74,13044000.0,14833500.0,11952600.0,49.929,50.118,49.192,-0.02716774807944386,0
2020-12-08T05:00:00.000000+0000,47.49,50.905,45.71,50.85,28733500.0,47.93,49.25,50.06,5.195,2.95,1.87,2.29,-3.36,1.48,0.993,0.04,15649000.0,13044000.0,14833500.0,48.929,49.477,48.991,0.05913847294846302,1
2020-12-09T05:00:00.000000+0000,50.1,53.44,48.33,48.94,36523000.0,50.85,47.93,49.25,5.11,5.195,2.95,1.87,1.16,-3.36,1.48,0.993,28733500.0,15649000.0,13044000.0,49.89,49.879,49.287,-0.03828506253329911,0
2020-12-10T05:00:00.000000+0000,48.33,50.17,47.776,50.11,13172800.0,48.94,50.85,47.93,2.394,5.11,5.195,2.95,-1.78,1.16,-3.36,1.48,36523000.0,28733500.0,15649000.0,49.415,49.604,49.232,0.023625571198050043,1
2020-12-11T05:00:00.000000+0000,49.97,51.3,48.943,50.09,14363900.0,50.11,48.94,50.85,2.357,2.394,5.11,5.195,-0.12,-1.78,1.16,-3.36,13172800.0,36523000.0,28733500.0,49.762,49.752,49.372,-0.00039921073606798786,0
2020-12-14T05:00:00.000000+0000,50.98,51.54,49.77,50.58,12597000.0,50.09,50.11,48.94,1.77,2.357,2.394,5.11,0.4,-0.12,-1.78,1.16,14363900.0,13172800.0,36523000.0,49.926,49.851,49.486,0.009734887027178877,1
2020-12-15T05:00:00.000000+0000,51.15,51.18,49.81,50.5,11735700.0,50.58,50.09,50.11,1.37,1.77,2.357,2.394,0.65,0.4,-0.12,-1.78,12597000.0,14363900.0,13172800.0,50.253,50.065,49.66,-0.0015829411616646168,0
2020-12-16T05:00:00.000000+0000,50.82,54.34,50.13,53.8,26323200.0,50.5,50.58,50.09,4.21,1.37,1.77,2.357,-2.98,0.65,0.4,-0.12,11735700.0,12597000.0,14363900.0,50.377,50.192,49.794,0.06330011670539379,1
2020-12-17T05:00:00.000000+0000,53.97,55.47,52.8,55.2,21196300.0,53.8,50.5,50.58,2.67,4.21,1.37,1.77,-1.23,-2.98,0.65,0.4,26323200.0,11735700.0,12597000.0,52.088,51.249,50.431,0.025689514117708603,1
2020-12-18T05:00:00.000000+0000,55.17,55.98,52.13,53.9,21257500.0,55.2,53.8,50.5,3.85,2.67,4.21,1.37,1.27,-1.23,-2.98,0.65,21196300.0,26323200.0,11735700.0,53.644,52.406,51.19,-0.023832460880023703,0
2020-12-21T05:00:00.000000+0000,51.95,54.24,51.8,53.34,12148000.0,53.9,55.2,53.8,2.44,3.85,2.67,4.21,-1.39,1.27,-1.23,-2.98,21257500.0,21196300.0,26323200.0,53.772,52.844,51.621,-0.010443984609859147,0
2020-12-22T05:00:00.000000+0000,53.85,54.4,50.88,52.4,12317800.0,53.34,53.9,55.2,3.52,2.44,3.85,2.67,1.45,-1.39,1.27,-1.23,12148000.0,21257500.0,21196300.0,53.556,52.989,51.894,-0.01777990116771107,0
2020-12-23T05:00:00.000000+0000,52.576,54.731,51.41,53.89,13863800.0,52.4,53.34,53.9,3.321,3.52,2.44,3.85,-1.314,1.45,-1.39,1.27,12317800.0,12148000.0,21257500.0,52.978,52.817,51.975,0.02803830017270481,1
2020-12-24T05:00:00.000000+0000,54.0,54.487,51.95,52.11,6275300.0,53.89,52.4,53.34,2.537,3.321,3.52,2.44,1.89,-1.314,1.45,-1.39,13863800.0,12317800.0,12148000.0,53.434,53.131,52.28,-0.03358803998565108,0
2020-12-28T05:00:00.000000+0000,52.36,52.62,48.56,48.96,15618600.0,52.11,53.89,52.4,4.06,2.537,3.321,3.52,3.4,1.89,-1.314,1.45,6275300.0,13863800.0,12317800.0,52.772,52.832,52.253,-0.06235326112930218,0
2020-12-29T05:00:00.000000+0000,49.04,49.5,47.28,48.11,13393800.0,48.96,52.11,53.89,2.22,4.06,2.537,3.321,0.93,3.4,1.89,-1.314,15618600.0,6275300.0,13863800.0,50.866,51.698,51.729,-0.017513551106627664,0
2020-12-30T05:00:00.000000+0000,48.06,49.99,47.75,48.95,9497200.0,48.11,48.96,52.11,2.24,2.22,4.06,2.537,-0.89,0.93,3.4,1.89,13393800.0,15618600.0,6275300.0,49.488,50.647,51.153,0.017309316164669963,1
2020-12-31T05:00:00.000000+0000,48.898,48.95,46.52,46.56,14606500.0,48.95,48.11,48.96,2.43,2.24,2.22,4.06,2.338,-0.89,0.93,3.4,9497200.0,13393800.0,15618600.0,49.219,50.15,50.802,-0.05005755164435244,0
2021-01-04T05:00:00.000000+0000,47.0,47.23,44.5,44.86,14106500.0,46.56,48.95,48.11,2.73,2.43,2.24,2.22,2.14,2.338,-0.89,0.93,14606500.0,9497200.0,13393800.0,47.89,49.098,50.128,-0.03719529022050488,0
2021-01-05T05:00:00.000000+0000,44.35,47.78,44.104,47.58,15146800.0,44.86,46.56,48.95,3.676,2.73,2.43,2.24,-3.23,2.14,2.338,-0.89,14106500.0,14606500.0,9497200.0,46.375,47.857,49.289,0.058866000660756944,1
2021-01-06T05:00:00.000000+0000,51.342,51.8,47.92,48.995,40876800.0,47.58,44.86,46.56,3.88,3.676,2.73,2.43,2.347,-3.23,2.14,2.338,15146800.0,14106500.0,14606500.0,46.977,47.776,49.017,0.02930568692877105,1
2021-01-07T05:00:00.000000+0000,50.06,50.4,49.215,49.77,13108800.0,48.995,47.58,44.86,1.185,3.88,3.676,2.73,0.29,2.347,-3.23,2.14,40876800.0,15146800.0,14106500.0,47.986,48.133,49.014,0.01569417178075817,1
2021-01-08T05:00:00.000000+0000,50.31,52.62,49.91,52.0,18242400.0,49.77,48.995,47.58,2.71,1.185,3.88,3.676,-1.69,0.29,2.347,-3.23,13108800.0,40876800.0,15146800.0,48.878,48.612,49.134,0.043831316513382367,1
2021-01-11T05:00:00.000000+0000,50.9,54.3,49.81,53.6,14488700.0,52.0,49.77,48.995,4.49,2.71,1.185,3.88,-2.7,-1.69,0.29,2.347,18242400.0,13108800.0,40876800.0,50.439,49.605,49.59,0.030305321027438586,1
2021-01-12T05:00:00.000000+0000,53.92,55.58,52.71,53.39,17030400.0,53.6,52.0,49.77,2.87,4.49,2.71,1.185,0.53,-2.7,-1.69,0.29,14488700.0,18242400.0,13108800.0,52.02,50.775,50.228,-0.003925588528716398,0
2021-01-13T05:00:00.000000+0000,53.51,55.23,52.62,54.63,11517600.0,53.39,53.6,52.0,2.61,2.87,4.49,2.71,-1.12,0.53,-2.7,-1.69,17030400.0,14488700.0,18242400.0,52.705,51.541,50.731,0.022959750879284015,1
2021-01-14T05:00:00.000000+0000,55.07,56.77,54.6,54.92,11362000.0,54.63,53.39,53.6,2.17,2.61,2.87,4.49,0.15,-1.12,0.53,-2.7,11517600.0,17030400.0,14488700.0,53.667,52.446,51.352,0.005294345599937734,1
